clip_id|text|normalized_text
GEN_034_027|Emọ ri Jekọp da hiẹ oma rẹ ihwo rẹ ayen hweri na, ayen da ghwẹ ekuakua rayen reyọ, kidie ayen gbe oniọvo rayen ẹgua.|Emọ ri Jekọp da hiẹ oma rẹ ihwo rẹ ayen hweri na, ayen da ghwẹ ekuakua rayen reyọ, kidie ayen gbe oniọvo rayen ẹgua.
GEN_034_028|Ayen da reyọ ekru rẹ igodẹ kugbe uchuru rayen, iyesi kugbe kemu kemu rẹ ayen mrẹre vwẹ evun rẹ orere na, kugbe idju rayen,|Ayen da reyọ ekru rẹ igodẹ kugbe uchuru rayen, iyesi kugbe kemu kemu rẹ ayen mrẹre vwẹ evun rẹ orere na, kugbe idju rayen,
GEN_034_029|efe rayen ejobi, te imitete vẹ eya rayen ejobi, kugbe eyere uwevwi rayen ejobi, e de mu ayen ejobi reyọ.|efe rayen ejobi, te imitete vẹ eya rayen ejobi, kugbe eyere uwevwi rayen ejobi, e de mu ayen ejobi reyọ.
GEN_034_030|Etiyin Jekọp da ta kẹ Simiọn vẹ Livae nẹ, Ovwan so okpetu kẹ vwẹ nure, odẹ mẹ ko che gbo hwe ihwo rẹ otọ na, ihwo ri Kenan kugbe Pẹriz, mi buru rẹ, ayen de se otu rhe họnre ovwẹ, kẹ ayen ghwọrọ ovwẹ, te omẹvwẹ te uwevwi mẹ.|Etiyin Jekọp da ta kẹ Simiọn vẹ Livae nẹ, Ovwan so okpetu kẹ vwẹ nure, odẹ mẹ ko che gbo hwe ihwo rẹ otọ na, ihwo ri Kenan kugbe Pẹriz, mi buru rẹ, ayen de se otu rhe họnre ovwẹ, kẹ ayen ghwọrọ ovwẹ, te omẹvwẹ te uwevwi mẹ.
GEN_034_031|Ẹkẹvuọvo ayen da ta, Die nẹrhẹ o ru oniọvo rẹ avwanre kiri igberadja?|Ẹkẹvuọvo ayen da ta, Die nẹrhẹ o ru oniọvo rẹ avwanre kiri igberadja?
GEN_035_001|Ọghẹnẹ da ta ki Jekọp, Vrẹn, yanran kpo Bẹtẹl, re wọ dia Etiyin; rere wọ dia Etiyin so agbada kẹ Ọghẹnẹ rọ vwẹ oma phia kẹ wẹ na ọke wọ vwọ djẹ nẹ obọ rẹ oniọvo wẹn Isọ.|Ọghẹnẹ da ta ki Jekọp, Vrẹn, yanran kpo Bẹtẹl, re wọ dia Etiyin; rere wọ dia Etiyin so agbada kẹ Ọghẹnẹ rọ vwẹ oma phia kẹ wẹ na ọke wọ vwọ djẹ nẹ obọ rẹ oniọvo wẹn Isọ.
GEN_035_005|Ọke rẹ ayen vwọ yan re, uguegue ro nẹ obọ rẹ Ọghẹnẹ rhe de rhi mu irere re riariẹ ayen phihọ, oshọ gbi jẹ ayen vwọ tua emọ ri Jekọp na-a.|Ọke rẹ ayen vwọ yan re, uguegue ro nẹ obọ rẹ Ọghẹnẹ rhe de rhi mu irere re riariẹ ayen phihọ, oshọ gbi jẹ ayen vwọ tua emọ ri Jekọp na-a.
GEN_035_006|Jekọp de rhi te Luz (kọye Bẹtẹl), rọ otọ ri Kenan, te ọye te ihwo re vẹ ọye gba herọ,|Jekọp de rhi te Luz (kọye Bẹtẹl), rọ otọ ri Kenan, te ọye te ihwo re vẹ ọye gba herọ,
GEN_035_007|ke Etiyin ọ da so agbada, o de se odẹ rẹ asan na El-Bẹtẹl, kidie Etiyin Ọghẹnẹ da vwẹ oma nẹ rọ vwọ djẹ nẹ obọ rẹ oniọvo rọye.|ke Etiyin ọ da so agbada, o de se odẹ rẹ asan na El-Bẹtẹl, kidie Etiyin Ọghẹnẹ da vwẹ oma nẹ rọ vwọ djẹ nẹ obọ rẹ oniọvo rọye.
GEN_035_008|Deborah, rẹ ọyọrọmọ ri Rebeka, de ghwu, e de sho vwọ otọ rẹ ọhahe rọ otọ ri Bẹtẹl; kọye o de se odẹ rẹ asan na Allan-bakuth.|Deborah, rẹ ọyọrọmọ ri Rebeka, de ghwu, e de sho vwọ otọ rẹ ọhahe rọ otọ ri Bẹtẹl; kọye o de se odẹ rẹ asan na Allan-bakuth.
GEN_035_010|Ọghẹnẹ da ta kẹ, Odẹ wẹn Jekọp, e gbi se we Jekọpu-u, ẹkẹvuọvo Izrẹl kọye e se wẹ. Etiyin e de se odẹ rọye Izrẹl.|Ọghẹnẹ da ta kẹ, Odẹ wẹn Jekọp, e gbi se we Jekọpu-u, ẹkẹvuọvo Izrẹl kọye e se wẹ. Etiyin e de se odẹ rọye Izrẹl.
GEN_035_011|Ọghẹnẹ da ta kẹ, Mẹvwẹ Ọghẹnẹ ro vwo Ẹgba, gbe vwiẹ rere wo bu; ẹgborho buebu kugbe ẹgborho buebu ki nẹ agada wẹn rhe, ivie ki nẹ oma wẹn rhe.|Ọghẹnẹ da ta kẹ, Mẹvwẹ Ọghẹnẹ ro vwo Ẹgba, gbe vwiẹ rere wo bu; ẹgborho buebu kugbe ẹgborho buebu ki nẹ agada wẹn rhe, ivie ki nẹ oma wẹn rhe.
GEN_035_013|Etiyin Ọghẹnẹ de yeri kpenu jovwo nẹ asan ro de nene ta ota na.|Etiyin Ọghẹnẹ de yeri kpenu jovwo nẹ asan ro de nene ta ota na.
GEN_035_014|Jekọp da so agbada phihọ asan rọ vọye da ta ota na, agbada rẹ oragha, ọ da je udi kuo, o ki ji ku evwri kuo.|Jekọp da so agbada phihọ asan rọ vọye da ta ota na, agbada rẹ oragha, ọ da je udi kuo, o ki ji ku evwri kuo.
GEN_035_015|Kọye Jekọp de se odẹ re asan rẹ Ọghẹnẹ da ta ota kẹ na, Bẹtẹl.|Kọye Jekọp de se odẹ re asan rẹ Ọghẹnẹ da ta ota kẹ na, Bẹtẹl.
GEN_035_016|Etiyin ayen de mu oyan ni Bẹtẹl, rẹ ayen vwo si kerẹ Efrat re, Rachel kọ chuẹ uvwiẹ, uvwiẹ na ganre gangan.|Etiyin ayen de mu oyan ni Bẹtẹl, rẹ ayen vwo si kerẹ Efrat re, Rachel kọ chuẹ uvwiẹ, uvwiẹ na ganre gangan.
GEN_035_017|Re uvwiẹ na vwọ ganre, orhere na da ta kẹ, Wọ djẹ oshọ-ọ, kidie wo che vwiẹ ọmọshare ọfa.|Re uvwiẹ na vwọ ganre, orhere na da ta kẹ, Wọ djẹ oshọ-ọ, kidie wo che vwiẹ ọmọshare ọfa.
GEN_035_018|Ro vwo sherua re (kidie o ghwuru), o de se odẹ rọye Ben-oni; ẹkẹvuọvo ọsẹ rọye de se Bẹnjamin.|Ro vwo sherua re (kidie o ghwuru), o de se odẹ rọye Ben-oni; ẹkẹvuọvo ọsẹ rọye de se Bẹnjamin.
GEN_035_019|Etiyin Rachel de ghwu, e de sho vwẹ idjerhe rẹ Efrat (kọye Bẹtlẹhẹm),|Etiyin Rachel de ghwu, e de sho vwẹ idjerhe rẹ Efrat (kọye Bẹtlẹhẹm),
GEN_035_020|Jekọp da ma osusu phihọ enu rẹ ushi rọye; kọye osusu rọ enu rẹ ushi ri Rachel rhi te nonẹ na.|Jekọp da ma osusu phihọ enu rẹ ushi rọye; kọye osusu rọ enu rẹ ushi ri Rachel rhi te nonẹ na.
GEN_035_021|Izrẹl de mu oyan, o de chivwi utughẹ rọye phihọ abọ oboyi rẹ ọgua-enu ri Eder.|Izrẹl de mu oyan, o de chivwi utughẹ rọye phihọ abọ oboyi rẹ ọgua-enu ri Eder.
GEN_035_023|Emọ ri Leah Rubẹn (owanra ri Jekọp), Simiọn, Livae, Juda, Isaka, kugbe Zẹbulọn.|Emọ ri Leah Rubẹn (owanra ri Jekọp), Simiọn, Livae, Juda, Isaka, kugbe Zẹbulọn.
GEN_035_024|Emọ ri Rachel Josẹf kugbe Bẹnjamin.|Emọ ri Rachel Josẹf kugbe Bẹnjamin.
GEN_035_025|Emọ ri Bilhah, ọyọrọmọ ri Rachel: Dan Kugbe Naftali.|Emọ ri Bilhah, ọyọrọmọ ri Rachel: Dan Kugbe Naftali.
GEN_035_026|Emọ ri Zilpah, ọyọrọmọ ri Leah, Gad kugbe Asha. Enana emọ ri Jekọp vwiẹri vwi Padanaram.|Emọ ri Zilpah, ọyọrọmọ ri Leah, Gad kugbe Asha. Enana emọ ri Jekọp vwiẹri vwi Padanaram.
GEN_035_027|Jekọp de rhi te otọ rẹ ọsẹ rọye Aizik vwi Mamre, eyẹ Kiriataba (kọye Hebrọn), asan rẹ Ebraham vẹ Aizik diare jovwo.|Jekọp de rhi te otọ rẹ ọsẹ rọye Aizik vwi Mamre, eyẹ Kiriataba (kọye Hebrọn), asan rẹ Ebraham vẹ Aizik diare jovwo.
GEN_035_028|Ẹdẹ rẹ akpọ rẹ Aizik ejobi da dia ikpe ujurhiri:|Ẹdẹ rẹ akpọ rẹ Aizik ejobi da dia ikpe ujurhiri:
GEN_035_029|Aizik de phi ẹnwẹn họ, o de ghwu e de sho kugbe esẹ rọye ọ ghworo hẹrẹ hẹrẹ; emọ rọye Isọ kugbe Jekọp de sho.|Aizik de phi ẹnwẹn họ, o de ghwu e de sho kugbe esẹ rọye ọ ghworo hẹrẹ hẹrẹ; emọ rọye Isọ kugbe Jekọp de sho.
GEN_036_001|Enana uvwiẹ rẹ Isọ (kọye Idọm).|Enana uvwiẹ rẹ Isọ (kọye Idọm).
GEN_036_002|Isọ da reyọ emetẹ ri Kenan vwọ rọvwọ. Adah rẹ ọmọtẹ ri Elọn rẹ ohwo ri Hẹt, Oholibamah rẹ ọmọtẹ ri Anah ọmọ ri Zibeọn re ohwo ri Hiv,|Isọ da reyọ emetẹ ri Kenan vwọ rọvwọ. Adah rẹ ọmọtẹ ri Elọn rẹ ohwo ri Hẹt, Oholibamah rẹ ọmọtẹ ri Anah ọmọ ri Zibeọn re ohwo ri Hiv,
GEN_036_003|kugbe Basʼemath, ọmọtẹ rẹ Ishmael rẹ oniọvo ri Nebaiot.|kugbe Basʼemath, ọmọtẹ rẹ Ishmael rẹ oniọvo ri Nebaiot.
GEN_036_004|Adah de vwiẹ kẹ Isọ, Elifaz; Basʼemath de vwiẹ Roẹl;|Adah de vwiẹ kẹ Isọ, Elifaz; Basʼemath de vwiẹ Roẹl;
GEN_036_005|Oholibamah de vwiẹ Jeush, Jalam, kugbe Korah. Enana keye emọ rẹ Isọ ro vwiẹri vwẹ otọ ri Kenan.|Oholibamah de vwiẹ Jeush, Jalam, kugbe Korah. Enana keye emọ rẹ Isọ ro vwiẹri vwẹ otọ ri Kenan.
GEN_036_006|Etiyin Isọ da reyọ eya rọye, te emọ rọye rẹ emeshare vẹ emetẹ kugbe ekru rọye ejobi, uchuru rọye, te eranvwe rọye, kugbe eyere rọye ejobi ro vwori vwẹ otọ ri Kenan, ọ da kua kpo otọ ọfa ro tephe kẹ oniọvo rọye Jekọp.|Etiyin Isọ da reyọ eya rọye, te emọ rọye rẹ emeshare vẹ emetẹ kugbe ekru rọye ejobi, uchuru rọye, te eranvwe rọye, kugbe eyere rọye ejobi ro vwori vwẹ otọ ri Kenan, ọ da kua kpo otọ ọfa ro tephe kẹ oniọvo rọye Jekọp.
GEN_036_010|Enana odẹ rẹ emọ rẹ Isọ. Elifaz rẹ ọmọ rẹ Adah rẹ aye rẹ Isọ, Roẹl rẹ ọmọ ri Basʼemath rẹ aye rẹ Isọ.|Enana odẹ rẹ emọ rẹ Isọ. Elifaz rẹ ọmọ rẹ Adah rẹ aye rẹ Isọ, Roẹl rẹ ọmọ ri Basʼemath rẹ aye rẹ Isọ.
GEN_036_011|Emọ ri Elifaz kẹ Timan, Omar, Zefo, Gatam, kugbe Kenaz.|Emọ ri Elifaz kẹ Timan, Omar, Zefo, Gatam, kugbe Kenaz.
GEN_036_012|(Timna ọye ọsẹ rẹ Elifaz, ọmọ rẹ Isọ; o de vwiẹ Amalẹk kẹ Elifaz).|(Timna ọye ọsẹ rẹ Elifaz, ọmọ rẹ Isọ; o de vwiẹ Amalẹk kẹ Elifaz).
GEN_036_013|Enana emọ ri Roẹl: Nahath, Zerah, Shammah, kugbe Mizzah. Enana keye emọ ri Basʼemath, aye re Isọ.|Enana emọ ri Roẹl: Nahath, Zerah, Shammah, kugbe Mizzah. Enana keye emọ ri Basʼemath, aye re Isọ.
GEN_036_014|Enana emọ rẹ Oholibamah ọmọtẹ rẹ Anah rẹ ọmọ ri Zibeọn, aye rẹ Isọ: o de vwiẹ Jeush, Jalam kugbe Korah kẹ Isọ.|Enana emọ rẹ Oholibamah ọmọtẹ rẹ Anah rẹ ọmọ ri Zibeọn, aye rẹ Isọ: o de vwiẹ Jeush, Jalam kugbe Korah kẹ Isọ.
GEN_036_015|Enana eye ilori rẹ emọ rẹ Isọ. Emọ rẹ Elifaz rẹ ọwanra rẹ Isọ: ilori na ke ena; Timan, Omar, Zefo, Kenaz,|Enana eye ilori rẹ emọ rẹ Isọ. Emọ rẹ Elifaz rẹ ọwanra rẹ Isọ: ilori na ke ena; Timan, Omar, Zefo, Kenaz,
GEN_036_016|Korah, Gatam, kugbe Amalẹk; enana keye ilori rẹ emọ rẹ Elifaz vwẹ otọ rẹ Idọm; keye emọ rẹ Adah.|Korah, Gatam, kugbe Amalẹk; enana keye ilori rẹ emọ rẹ Elifaz vwẹ otọ rẹ Idọm; keye emọ rẹ Adah.
GEN_036_017|Enana emọ ri Roẹl, ọmọ rẹ Isọ: ilori rọye kẹ Nahath, Zerah, Shammah, kugbe Mizzah; enana keye ilori ri Roẹl vwẹ otọ rẹ Idọm; ayen kẹ emọ ri Basʼemath, aye rẹ Isọ.|Enana emọ ri Roẹl, ọmọ rẹ Isọ: ilori rọye kẹ Nahath, Zerah, Shammah, kugbe Mizzah; enana keye ilori ri Roẹl vwẹ otọ rẹ Idọm; ayen kẹ emọ ri Basʼemath, aye rẹ Isọ.
GEN_036_018|Enana emọ rẹ Oholibamah, aye rẹ Isọ: ilori rọye kẹ ena Jeush, Jalam, kugbe Korah, enana keye ilori rẹ Oholibamah, rẹ ọmọtẹ rẹ Anah, rẹ aye rẹ Isọ.|Enana emọ rẹ Oholibamah, aye rẹ Isọ: ilori rọye kẹ ena Jeush, Jalam, kugbe Korah, enana keye ilori rẹ Oholibamah, rẹ ọmọtẹ rẹ Anah, rẹ aye rẹ Isọ.
GEN_036_019|Enana eye emọ rẹ Isọ (kọye Idọm), enana keye ilori rayen.|Enana eye emọ rẹ Isọ (kọye Idọm), enana keye ilori rayen.
GEN_036_020|Enana emọ ri Seir ohwo ri Họr, ri yere otọ na vẹrhe: Lotan, Shobal, Zibeọn, Anah,|Enana emọ ri Seir ohwo ri Họr, ri yere otọ na vẹrhe: Lotan, Shobal, Zibeọn, Anah,
GEN_036_021|Dishon, Ezer, kugbe Dishan; enana ilori rẹ emọ ri Họr, rẹ emọ ri Sier vwẹ otọ rẹ Idọm.|Dishon, Ezer, kugbe Dishan; enana ilori rẹ emọ ri Họr, rẹ emọ ri Sier vwẹ otọ rẹ Idọm.
GEN_036_022|Emọ ri Lotan ki Hori kugbe Heman, oniọvo rẹ ọmọtẹ ri Lotan ki Timna.|Emọ ri Lotan ki Hori kugbe Heman, oniọvo rẹ ọmọtẹ ri Lotan ki Timna.
GEN_036_023|Enana keye emọ ri Shobal Alvan, Manahath, Ebal, Shefo kugbe Onam.|Enana keye emọ ri Shobal Alvan, Manahath, Ebal, Shefo kugbe Onam.
GEN_036_024|Enana emọ ri Zibeọn, Ajah kugbe Anah, ọye Anah rọ mrẹ ogbugbu re tuabọ vwẹ evun rẹ aton na, rọ vwọ sẹro rẹ ekẹtẹkẹtẹ ri Zibeọn rẹ ọsẹ rọye.|Enana emọ ri Zibeọn, Ajah kugbe Anah, ọye Anah rọ mrẹ ogbugbu re tuabọ vwẹ evun rẹ aton na, rọ vwọ sẹro rẹ ekẹtẹkẹtẹ ri Zibeọn rẹ ọsẹ rọye.
GEN_036_025|Enana emọ rẹ Anah Dishon kugbe Oholibamah rẹ ọmọtẹ ri Anah.|Enana emọ rẹ Anah Dishon kugbe Oholibamah rẹ ọmọtẹ ri Anah.
GEN_036_026|Enana emọ ri Dishon: Hemdan, Eshban, Ithran, kugbe Cheran.|Enana emọ ri Dishon: Hemdan, Eshban, Ithran, kugbe Cheran.
GEN_036_027|Enana emọ rẹ Ezer. Bilhan, Zaavan, kugbe Akan.|Enana emọ rẹ Ezer. Bilhan, Zaavan, kugbe Akan.
GEN_036_028|Enana emọ ri Dishan Uz kugbe Aran.|Enana emọ ri Dishan Uz kugbe Aran.
GEN_036_029|Enana keye ilori rẹ emọ ri Họr: ilori na kẹ ena Lotan, Shobal, Zibeọn, Anah,|Enana keye ilori rẹ emọ ri Họr: ilori na kẹ ena Lotan, Shobal, Zibeọn, Anah,
GEN_036_030|Dishon, Ezer, kugbe Dishan, ena keye ilori rẹ emọ ri Họr, dohwo dẹgborho rọye vwẹ otọ ri Seir.|Dishon, Ezer, kugbe Dishan, ena keye ilori rẹ emọ ri Họr, dohwo dẹgborho rọye vwẹ otọ ri Seir.
GEN_036_031|Enana ke rha ivie re rere vwẹ otọ rẹ Idọm, tavwe ra ke mrẹ ne ovie rere vwe Izrẹl.|Enana ke rha ivie re rere vwẹ otọ rẹ Idọm, tavwe ra ke mrẹ ne ovie rere vwe Izrẹl.
GEN_036_032|Bẹla rẹ ọmọ ri Beor da re vwẹ Idọm, odẹ rẹ orere rọ da re ki Dinhabath.|Bẹla rẹ ọmọ ri Beor da re vwẹ Idọm, odẹ rẹ orere rọ da re ki Dinhabath.
GEN_036_033|Bẹla de ghwu, Jobab rẹ ọmọ ri Zerah re ohwo ri Bozrah da re vwe asan ro nuru.|Bẹla de ghwu, Jobab rẹ ọmọ ri Zerah re ohwo ri Bozrah da re vwe asan ro nuru.
GEN_036_036|Hada de ghwu, Samlah ri Masreʼkah da re vwẹ asan ro nuru.|Hada de ghwu, Samlah ri Masreʼkah da re vwẹ asan ro nuru.
GEN_036_039|Baal-hanan rẹ ọmọ rẹ Akbor de ghwu, Hadar da re vwe asan ro nuru, odẹ rẹ orere rọye ki Pau; odẹ rẹ aye rọye ki Mẹhẹtabẹl, rẹ ọmọtẹ ri Matred, ọmọtẹ ri Mezhab.|Baal-hanan rẹ ọmọ rẹ Akbor de ghwu, Hadar da re vwe asan ro nuru, odẹ rẹ orere rọye ki Pau; odẹ rẹ aye rọye ki Mẹhẹtabẹl, rẹ ọmọtẹ ri Matred, ọmọtẹ ri Mezhab.
GEN_036_040|Enana keye ẹdẹ ri ilori rẹ emọ rẹ Isọ, uvwiuvwiẹ rayen kugbe irere rayen dia vẹ odẹ rayen ilori na kẹ ena: Timna, Alvah, Jetet,|Enana keye ẹdẹ ri ilori rẹ emọ rẹ Isọ, uvwiuvwiẹ rayen kugbe irere rayen dia vẹ odẹ rayen ilori na kẹ ena: Timna, Alvah, Jetet,
GEN_036_041|Oholibamah, Elah, Pinon,|Oholibamah, Elah, Pinon,
GEN_036_042|Kenaz, Temna, Mibzar,|Kenaz, Temna, Mibzar,
GEN_036_043|Magdiel, kugbe Iram; enana ilori re Idọm (kọye Isọ, ọsẹ rẹ Idọm), vẹ asansan rayen dia vwẹ otọ rayen kuara na.|Magdiel, kugbe Iram; enana ilori re Idọm (kọye Isọ, ọsẹ rẹ Idọm), vẹ asansan rayen dia vwẹ otọ rayen kuara na.
GEN_037_001|Jekọp da dia otọ rẹ ọsẹ rọye da ọrharha jovwo na, vwẹ otọ ri Kenan|Jekọp da dia otọ rẹ ọsẹ rọye da ọrharha jovwo na, vwẹ otọ ri Kenan
GEN_037_002|Ọnana kọye ikun rẹ uvwiẹ ri Jekọp. Josẹf vwọ ikpe ihwiori gbẹ ivẹ re, ko sun igodẹ rẹ ọsẹ rọye ọ vẹ imoni rọye, ọ vẹ emọ ri Bilhah kugbe Zilpah, eya rẹ ọsẹ rọye Josẹf; kọ rhia ayen vwọ kẹ ọsẹ rayen.|Ọnana kọye ikun rẹ uvwiẹ ri Jekọp. Josẹf vwọ ikpe ihwiori gbẹ ivẹ re, ko sun igodẹ rẹ ọsẹ rọye ọ vẹ imoni rọye, ọ vẹ emọ ri Bilhah kugbe Zilpah, eya rẹ ọsẹ rọye Josẹf; kọ rhia ayen vwọ kẹ ọsẹ rayen.
GEN_037_003|Asakiephana ivun ri Josẹf vwerha Izrẹl gangan nọ emọ rọye ri chekọ na ejobi, kidie ọye ọmọ rẹ uyovwi esha rọye, o de ko ewun ogrogro ro te abọ re kẹ.|Asakiephana ivun ri Josẹf vwerha Izrẹl gangan nọ emọ rọye ri chekọ na ejobi, kidie ọye ọmọ rẹ uyovwi esha rọye, o de ko ewun ogrogro ro te abọ re kẹ.
GEN_037_004|Ẹkẹvuọvo rẹ imoni rọye ri chekọ vwọ mrẹ nẹ ivun rọye re ma vwerhe ọsẹ rayen, oma rọye ko tun ayen, ayen ke ta ota iphriphri kẹ.|Ẹkẹvuọvo rẹ imoni rọye ri chekọ vwọ mrẹ nẹ ivun rọye re ma vwerhe ọsẹ rayen, oma rọye ko tun ayen, ayen ke ta ota iphriphri kẹ.
GEN_037_005|Vwẹ ọke nana Josẹf da vwerhe evwerhẹ, rọ vwọ ta evwerhẹ na kẹ imoni rọye kọ rhoma tun ayen oma dududu.|Vwẹ ọke nana Josẹf da vwerhe evwerhẹ, rọ vwọ ta evwerhẹ na kẹ imoni rọye kọ rhoma tun ayen oma dududu.
GEN_037_006|Ọ da ta kẹ ayen, Wa kerhọ rẹ evwerhẹ nana re Me vwerhẹre|Ọ da ta kẹ ayen, Wa kerhọ rẹ evwerhẹ nana re Me vwerhẹre
GEN_037_007|nighe, avwanre ke gba eka vwe obo udju, e vwo ni, erhagha rẹ ọka mẹ de vrẹn mudia goro, nighere erhagha rẹ ovwan na de rhi bi riariẹ ọ mẹ na, i de gbe uyovwi kpotọ kẹ erhagha mẹ na.|nighe, avwanre ke gba eka vwe obo udju, e vwo ni, erhagha rẹ ọka mẹ de vrẹn mudia goro, nighere erhagha rẹ ovwan na de rhi bi riariẹ ọ mẹ na, i de gbe uyovwi kpotọ kẹ erhagha mẹ na.
GEN_037_008|Imoni rọye da ta kẹ nẹ, Vwẹ ọ rẹ uyota na ko wẹ ri che sun avwanre? Eyẹ ko wẹ re cha re ovie vwẹ enu rẹ avwanre? Oma rọye de tun ayen phihọ fiki rẹ evwerhẹ rọye kugbe fiki rẹ eta rọye.|Imoni rọye da ta kẹ nẹ, Vwẹ ọ rẹ uyota na ko wẹ ri che sun avwanre? Eyẹ ko wẹ re cha re ovie vwẹ enu rẹ avwanre? Oma rọye de tun ayen phihọ fiki rẹ evwerhẹ rọye kugbe fiki rẹ eta rọye.
GEN_037_009|Ọ da rhoma vwerhe evwerhẹ ọfa, ọ da je ta kẹ imoni rọye, ọ da ta, Nighere, Me rha vwerhe evwerhẹ ọfa re, mi vwo ni, ọnre, emeranvwe, kugbe isio uhwọvo da vwẹ uyovwi te otọ kẹ vwẹ.|Ọ da rhoma vwerhe evwerhẹ ọfa, ọ da je ta kẹ imoni rọye, ọ da ta, Nighere, Me rha vwerhe evwerhẹ ọfa re, mi vwo ni, ọnre, emeranvwe, kugbe isio uhwọvo da vwẹ uyovwi te otọ kẹ vwẹ.
GEN_037_010|Ẹkẹvuọvo rọ vwọ ta kẹ ọsẹ rọye vẹ imoni rọye, ọsẹ rọye da ghwọ kuo, ọ da ta kẹ, Ọnana didi oka rẹ evwerhẹ wọ vwerhẹre na? Ko mẹvwẹ te oni wẹn kugbe imoni wẹn cha ghene vwẹ uyovwi te otọ ke wẹ?|Ẹkẹvuọvo rọ vwọ ta kẹ ọsẹ rọye vẹ imoni rọye, ọsẹ rọye da ghwọ kuo, ọ da ta kẹ, Ọnana didi oka rẹ evwerhẹ wọ vwerhẹre na? Ko mẹvwẹ te oni wẹn kugbe imoni wẹn cha ghene vwẹ uyovwi te otọ ke wẹ?
GEN_037_011|Imoni rọye ke rioma kpahọ, ẹkẹvuọvo ọsẹ rọye de phi eta na vwọ evun.|Imoni rọye ke rioma kpahọ, ẹkẹvuọvo ọsẹ rọye de phi eta na vwọ evun.
GEN_037_012|Vwẹ ọke nana imoni rọye da ra ghẹrẹ igodẹ vwẹ asan rọ kẹrẹ Shikẹm.|Vwẹ ọke nana imoni rọye da ra ghẹrẹ igodẹ vwẹ asan rọ kẹrẹ Shikẹm.
GEN_037_013|Izrẹl da ta ki Josẹf, Ọ dia imoni wẹn re ghẹrẹ igodẹ vwi Shikẹm na? Mọ ri mi ji we bru ayen ra. Ọ da ta kẹ, Mẹvwẹ na.|Izrẹl da ta ki Josẹf, Ọ dia imoni wẹn re ghẹrẹ igodẹ vwi Shikẹm na? Mọ ri mi ji we bru ayen ra. Ọ da ta kẹ, Mẹvwẹ na.
GEN_037_014|Etiyin ọ da ta kẹ, Yanran, ra mrẹ imoni wẹn sẹ oma rayen dori, te uchuru na re wọ rhe vuẹ vwẹ. Etiyin o de jo nẹ iyara ri Hebrọn, o de rhi te Shikẹm.|Etiyin ọ da ta kẹ, Yanran, ra mrẹ imoni wẹn sẹ oma rayen dori, te uchuru na re wọ rhe vuẹ vwẹ. Etiyin o de jo nẹ iyara ri Hebrọn, o de rhi te Shikẹm.
GEN_037_015|Ohwo ọvo da mrẹ ro beghe vwẹ evun rẹ ẹghwa, ohwo na da nọ, Die wọ guọnọ?|Ohwo ọvo da mrẹ ro beghe vwẹ evun rẹ ẹghwa, ohwo na da nọ, Die wọ guọnọ?
GEN_037_016|Me guọnọ imoni mẹ mrẹ, ọ da ta, ta kẹ vwẹ, Me rẹ wẹ, tivọ ayen da ghẹrẹ uchuru na?|Me guọnọ imoni mẹ mrẹ, ọ da ta, ta kẹ vwẹ, Me rẹ wẹ, tivọ ayen da ghẹrẹ uchuru na?
GEN_037_019|Ayen da ta kẹ ohwohwo nẹ, Ọvwerhẹ evwerhẹ na cha re.|Ayen da ta kẹ ohwohwo nẹ, Ọvwerhẹ evwerhẹ na cha re.
GEN_037_020|A mọ, re hwe re mu orivwi rọye phihọ ọgọdọ ọvo, avwanre ke tanẹ eranvwe ẹvo re djoma hwere, avwanre ke mrẹ obo rẹ evwerhẹ rọye na ru kẹ.|A mọ, re hwe re mu orivwi rọye phihọ ọgọdọ ọvo, avwanre ke tanẹ eranvwe ẹvo re djoma hwere, avwanre ke mrẹ obo rẹ evwerhẹ rọye na ru kẹ.
GEN_037_021|Ẹkẹvuọvo ọke ri Rubẹn vwo nyo, o de sivwo mie ayen tanẹ, E jẹn avwanre hwe-e|Ẹkẹvuọvo ọke ri Rubẹn vwo nyo, o de sivwo mie ayen tanẹ, E jẹn avwanre hwe-e
GEN_037_024|ayen reyerọ ayen de muo phihọ ọgọdọ ọvo. Ọgọdọ na ọyaya, ame herọ-ọ.|ayen reyerọ ayen de muo phihọ ọgọdọ ọvo. Ọgọdọ na ọyaya, ame herọ-ọ.
GEN_037_026|Etiyin Juda da ta kẹ imoni rọye, Didi erere ri te ohwo re de hwe omoni rẹ avwanre re de si ọbara rọye nu?|Etiyin Juda da ta kẹ imoni rọye, Didi erere ri te ohwo re de hwe omoni rẹ avwanre re de si ọbara rọye nu?
GEN_037_030|o de rhivwi bru imoni rọye, ọ da ta, Ọmọ na gbe herọ-ọ; ko mẹvwẹ, ki tivọ Me ra?|o de rhivwi bru imoni rọye, ọ da ta, Ọmọ na gbe herọ-ọ; ko mẹvwẹ, ki tivọ Me ra?
GEN_037_031|Etiyin ayen da reyọ ewun ri Josẹf, ayen de hwe ẹvwe, ayen da vwẹ ewun na gbunie ọbara na,|Etiyin ayen da reyọ ewun ri Josẹf, ayen de hwe ẹvwe, ayen da vwẹ ewun na gbunie ọbara na,
